Year,Area,Sex,City,City type,Record Type,Reliability,Source Year,Value,Value Footnotes
2014,Total,Both Sexes,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2014,123401,5
2014,Total,Both Sexes,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2014,167938,5
2014,Total,Both Sexes,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2014,243983,5
2014,Total,Both Sexes,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2014,316094,5
2014,Total,Both Sexes,San Pedro de la Paz,City proper,Estimate - de facto,"Final figure, complete",2014,101345,5
2014,Total,Both Sexes,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2014,5128041,"5,6"
2014,Total,Both Sexes,Talca,City proper,Estimate - de facto,"Final figure, complete",2014,222039,5
2014,Total,Both Sexes,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2014,113181,5
2014,Total,Both Sexes,Temuco,City proper,Estimate - de facto,"Final figure, complete",2014,264642,5
2014,Total,Both Sexes,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2014,138970,5
2014,Total,Both Sexes,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2014,249897,5
2014,Total,Both Sexes,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2014,140401,5
2014,Total,Both Sexes,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2014,288329,5
2014,Total,Male,Alto Hospicio,City proper,Estimate - de facto,"Final figure, complete",2014,52513,5
2014,Total,Male,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2014,203227,5
2014,Total,Male,Arica,City proper,Estimate - de facto,"Final figure, complete",2014,73219,5
2014,Total,Male,Calama,City proper,Estimate - de facto,"Final figure, complete",2014,74895,5
2014,Total,Male,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2014,63554,5
2014,Total,Male,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2014,77425,5
2014,Total,Male,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2014,107833,5
2014,Total,Male,Coronel,City proper,Estimate - de facto,"Final figure, complete",2014,83727,5
2014,Total,Male,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2014,99814,5
2014,Total,Male,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2014,51348,5
2014,Total,Male,CuricÃ_,City proper,Estimate - de facto,"Final figure, complete",2014,50060,5
2014,Total,Male,Iquique,City proper,Estimate - de facto,"Final figure, complete",2014,86919,5
2014,Total,Male,La Serena,City proper,Estimate - de facto,"Final figure, complete",2014,101595,5
2014,Total,Male,Los Angeles,City proper,Estimate - de facto,"Final figure, complete",2014,70798,5
2014,Total,Male,Osorno,City proper,Estimate - de facto,"Final figure, complete",2014,73204,5
2014,Total,Male,Puente Alto,City proper,Estimate - de facto,"Final figure, complete",2014,393192,5
2014,Total,Male,Puerto Montt,City proper,Estimate - de facto,"Final figure, complete",2014,110622,5
2014,Total,Male,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2014,61750,5
2014,Total,Male,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2014,81991,5
2014,Total,Male,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2014,121736,5
2014,Total,Male,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2014,155056,5
2014,Total,Male,San Pedro de la Paz,City proper,Estimate - de facto,"Final figure, complete",2014,48233,5
2014,Total,Male,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2014,2486468,"5,6"
2014,Total,Male,Talca,City proper,Estimate - de facto,"Final figure, complete",2014,108184,5
2014,Total,Male,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2014,50295,5
2014,Total,Male,Temuco,City proper,Estimate - de facto,"Final figure, complete",2014,127223,5
2014,Total,Male,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2014,67923,5
2014,Total,Male,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2014,124940,5
2014,Total,Male,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2014,68801,5
2014,Total,Male,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2014,138419,5
2014,Total,Female,Alto Hospicio,City proper,Estimate - de facto,"Final figure, complete",2014,55422,5
2014,Total,Female,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2014,187605,5
2014,Total,Female,Arica,City proper,Estimate - de facto,"Final figure, complete",2014,84349,5
2014,Total,Female,Calama,City proper,Estimate - de facto,"Final figure, complete",2014,72771,5
2014,Total,Female,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2014,73516,5
2014,Total,Female,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2014,86135,5
2014,Total,Female,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2014,115965,5
2014,Total,Female,Coronel,City proper,Estimate - de facto,"Final figure, complete",2014,83202,5
2014,Total,Female,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2014,102935,5
2014,Total,Female,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2014,55144,5
2014,Total,Female,CuricÃ_,City proper,Estimate - de facto,"Final figure, complete",2014,51969,5
2014,Total,Female,Iquique,City proper,Estimate - de facto,"Final figure, complete",2014,94854,5
2014,Total,Female,La Serena,City proper,Estimate - de facto,"Final figure, complete",2014,108056,5
2014,Total,Female,Los Angeles,City proper,Estimate - de facto,"Final figure, complete",2014,74833,5
2014,Total,Female,Osorno,City proper,Estimate - de facto,"Final figure, complete",2014,75146,5
2014,Total,Female,Puente Alto,City proper,Estimate - de facto,"Final figure, complete",2014,408917,5
2014,Total,Female,Puerto Montt,City proper,Estimate - de facto,"Final figure, complete",2014,110178,5
2014,Total,Female,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2014,61651,5
2014,Total,Female,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2014,85947,5
2014,Total,Female,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2014,122247,5
2014,Total,Female,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2014,161038,5
2014,Total,Female,San Pedro de la Paz,City proper,Estimate - de facto,"Final figure, complete",2014,53112,5
2014,Total,Female,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2014,2641573,"5,6"
2014,Total,Female,Talca,City proper,Estimate - de facto,"Final figure, complete",2014,113855,5
2014,Total,Female,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2014,62886,5
2014,Total,Female,Temuco,City proper,Estimate - de facto,"Final figure, complete",2014,137419,5
2014,Total,Female,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2014,71047,5
2014,Total,Female,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2014,124957,5
2014,Total,Female,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2014,71600,5
2014,Total,Female,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2014,149910,5
2013,Total,Both Sexes,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2013,384914,5
2013,Total,Both Sexes,Arica,City proper,Estimate - de facto,"Final figure, complete",2013,159753,5
2013,Total,Both Sexes,Calama,City proper,Estimate - de facto,"Final figure, complete",2013,147492,5
2013,Total,Both Sexes,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2013,132609,5
2013,Total,Both Sexes,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2013,162812,5
2013,Total,Both Sexes,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2013,223567,5
2013,Total,Both Sexes,Coronel,City proper,Estimate - de facto,"Final figure, complete",2013,105598,5
2013,Total,Both Sexes,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2013,164248,5
2013,Total,Both Sexes,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2013,199303,5
2013,Total,Both Sexes,Iquique,City proper,Estimate - de facto,"Final figure, complete",2013,181900,5
2013,Total,Both Sexes,La Serena,City proper,Estimate - de facto,"Final figure, complete",2013,205276,5
2013,Total,Both Sexes,Los Angeles,City proper,Estimate - de facto,"Final figure, complete",2013,144140,5
2013,Total,Both Sexes,Osorno,City proper,Estimate - de facto,"Final figure, complete",2013,148017,5
2013,Total,Both Sexes,Puente Alto,City proper,Estimate - de facto,"Final figure, complete",2013,779975,5
2013,Total,Both Sexes,Puerto Montt,City proper,Estimate - de facto,"Final figure, complete",2013,216776,5
2013,Total,Both Sexes,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2013,123114,5
2013,Total,Both Sexes,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2013,165130,5
2013,Total,Both Sexes,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2013,242011,5
2013,Total,Both Sexes,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2013,311485,5
2013,Total,Both Sexes,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2013,5105860,"5,6"
2013,Total,Both Sexes,Talca,City proper,Estimate - de facto,"Final figure, complete",2013,220651,5
2013,Total,Both Sexes,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2013,120398,5
2013,Total,Both Sexes,Temuco,City proper,Estimate - de facto,"Final figure, complete",2013,265101,5
2013,Total,Both Sexes,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2013,138697,5
2013,Total,Both Sexes,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2013,251757,5
2013,Total,Both Sexes,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2013,137054,5
2013,Total,Both Sexes,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2013,289148,5
2013,Total,Male,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2013,200141,5
2013,Total,Male,Arica,City proper,Estimate - de facto,"Final figure, complete",2013,74579,5
2013,Total,Male,Calama,City proper,Estimate - de facto,"Final figure, complete",2013,74884,5
2013,Total,Male,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2013,61690,5
2013,Total,Male,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2013,77185,5
2013,Total,Male,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2013,107880,5
2013,Total,Male,Coronel,City proper,Estimate - de facto,"Final figure, complete",2013,51057,5
2013,Total,Male,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2013,82384,5
2013,Total,Male,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2013,98083,5
2013,Total,Male,Iquique,City proper,Estimate - de facto,"Final figure, complete",2013,87193,5
2013,Total,Male,La Serena,City proper,Estimate - de facto,"Final figure, complete",2013,99479,5
2013,Total,Male,Los Angeles,City proper,Estimate - de facto,"Final figure, complete",2013,70107,5
2013,Total,Male,Osorno,City proper,Estimate - de facto,"Final figure, complete",2013,72954,5
2013,Total,Male,Puente Alto,City proper,Estimate - de facto,"Final figure, complete",2013,382271,5
2013,Total,Male,Puerto Montt,City proper,Estimate - de facto,"Final figure, complete",2013,108625,5
2013,Total,Male,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2013,61631,5
2013,Total,Male,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2013,80554,5
2013,Total,Male,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2013,120652,5
2013,Total,Male,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2013,152835,5
2013,Total,Male,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2013,2475326,"5,6"
2013,Total,Male,Talca,City proper,Estimate - de facto,"Final figure, complete",2013,107360,5
2013,Total,Male,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2013,54175,5
2013,Total,Male,Temuco,City proper,Estimate - de facto,"Final figure, complete",2013,127483,5
2013,Total,Male,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2013,67756,5
2013,Total,Male,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2013,125731,5
2013,Total,Male,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2013,67107,5
2013,Total,Male,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2013,138789,5
2013,Total,Female,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2013,184773,5
2013,Total,Female,Arica,City proper,Estimate - de facto,"Final figure, complete",2013,85174,5
2013,Total,Female,Calama,City proper,Estimate - de facto,"Final figure, complete",2013,72608,5
2013,Total,Female,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2013,70919,5
2013,Total,Female,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2013,85627,5
2013,Total,Female,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2013,115687,5
2013,Total,Female,Coronel,City proper,Estimate - de facto,"Final figure, complete",2013,54541,5
2013,Total,Female,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2013,81864,5
2013,Total,Female,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2013,101220,5
2013,Total,Female,Iquique,City proper,Estimate - de facto,"Final figure, complete",2013,94707,5
2013,Total,Female,La Serena,City proper,Estimate - de facto,"Final figure, complete",2013,105797,5
2013,Total,Female,Los Angeles,City proper,Estimate - de facto,"Final figure, complete",2013,74033,5
2013,Total,Female,Osorno,City proper,Estimate - de facto,"Final figure, complete",2013,75063,5
2013,Total,Female,Puente Alto,City proper,Estimate - de facto,"Final figure, complete",2013,397704,5
2013,Total,Female,Puerto Montt,City proper,Estimate - de facto,"Final figure, complete",2013,108151,5
2013,Total,Female,Punta Arenas,City proper,Estimate - de facto,"Final figure, complete",2013,61483,5
2013,Total,Female,QuilpuÃ©,City proper,Estimate - de facto,"Final figure, complete",2013,84576,5
2013,Total,Female,Rancagua,City proper,Estimate - de facto,"Final figure, complete",2013,121359,5
2013,Total,Female,San Bernardo,City proper,Estimate - de facto,"Final figure, complete",2013,158650,5
2013,Total,Female,SANTIAGO,City proper,Estimate - de facto,"Final figure, complete",2013,2630534,"5,6"
2013,Total,Female,Talca,City proper,Estimate - de facto,"Final figure, complete",2013,113291,5
2013,Total,Female,Talcahuano,City proper,Estimate - de facto,"Final figure, complete",2013,66223,5
2013,Total,Female,Temuco,City proper,Estimate - de facto,"Final figure, complete",2013,137618,5
2013,Total,Female,Valdivia,City proper,Estimate - de facto,"Final figure, complete",2013,70941,5
2013,Total,Female,ValparaÃ_so,City proper,Estimate - de facto,"Final figure, complete",2013,126026,5
2013,Total,Female,Villa Alemana,City proper,Estimate - de facto,"Final figure, complete",2013,69947,5
2013,Total,Female,ViÃ±a del Mar,City proper,Estimate - de facto,"Final figure, complete",2013,150359,5
2012,Total,Both Sexes,Antofagasta,City proper,Estimate - de facto,"Final figure, complete",2012,380695,5
2012,Total,Both Sexes,Arica,City proper,Estimate - de facto,"Final figure, complete",2012,161972,5
2012,Total,Both Sexes,Calama,City proper,Estimate - de facto,"Final figure, complete",2012,147886,5
2012,Total,Both Sexes,Chiguallante,City proper,Estimate - de facto,"Final figure, complete",2012,128277,5
2012,Total,Both Sexes,ChillÃ¡n,City proper,Estimate - de facto,"Final figure, complete",2012,162764,5
2012,Total,Both Sexes,ConcepciÃ_n,City proper,Estimate - de facto,"Final figure, complete",2012,224288,5
2012,Total,Both Sexes,Coronel,City proper,Estimate - de facto,"Final figure, complete",2012,105065,5
2012,Total,Both Sexes,CopiapÃ_,City proper,Estimate - de facto,"Final figure, complete",2012,162183,5
2012,Total,Both Sexes,Coquimbo,City proper,Estimate - de facto,"Final figure, complete",2012,196838,5
2012,Total,Both Sexes,Iquique,City proper,Estimate - de facto,"Final figure, complete",2012,182049,5
2012,Total,Both Sexes,La Serena,City proper,Estimate - de facto,"Final figure, complete",2012,201681,5
